# VG;DATA INICIO OP.;TIPO TRUQUE;TIPO RODA;PAD?;PROC. FAB. RODA;DUR. RODA [HB];DATA MED.;KM;CLASSE VIDA ARO;TAPE INI.;TROCA ROD?;POS. ROR.;"ID (""CPF"") PL"
HPT 844457-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43608;33772;NOVA;240;NÃO;4R;43608_HPT_8444579_4R
HPT 844457-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43608;33772;NOVA;240;NÃO;4L;43608_HPT_8444579_4L
HPT 844457-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43608;33772;NOVA;240;NÃO;3L;43608_HPT_8444579_3L
HPT 844457-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43608;33772;NOVA;240;NÃO;2L;43608_HPT_8444579_2L
HPT 844457-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43608;33772;NOVA;240;NÃO;1L;43608_HPT_8444579_1L
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;1R;43644_HPT_8446245_1R
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;2R;43644_HPT_8446245_2R
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;3R;43644_HPT_8446245_3R
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;4R;43644_HPT_8446245_4R
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;4L;43644_HPT_8446245_4L
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;3L;43644_HPT_8446245_3L
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;2L;43644_HPT_8446245_2L
HPT 844624-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43644;48766;NOVA;241;NÃO;1L;43644_HPT_8446245_1L
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;374;43606;27777;NOVA;241;NÃO;1R;43606_HPT_8445231_1R
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;359;43606;27777;NOVA;240;NÃO;2R;43606_HPT_8445231_2R
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;380;43606;27777;NOVA;242;NÃO;3R;43606_HPT_8445231_3R
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;357;43606;27777;NOVA;242;NÃO;4R;43606_HPT_8445231_4R
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;363;43606;27777;NOVA;242;NÃO;4L;43606_HPT_8445231_4L
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;364;43606;27777;NOVA;242;NÃO;3L;43606_HPT_8445231_3L
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;353;43606;27777;NOVA;240;NÃO;2L;43606_HPT_8445231_2L
HPT 844523-1;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;380;43606;27777;NOVA;241;NÃO;1L;43606_HPT_8445231_1L
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;1R;43609_HPT_8445486_1R
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;2R;43609_HPT_8445486_2R
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;3R;43609_HPT_8445486_3R
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;4R;43609_HPT_8445486_4R
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;4L;43609_HPT_8445486_4L
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;3L;43609_HPT_8445486_3L
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;2L;43609_HPT_8445486_2L
HPT 844548-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43609;32868;NOVA;242;NÃO;1L;43609_HPT_8445486_1L
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;239;NÃO;1R;43607_HPT_8445885_1R
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;240;NÃO;2R;43607_HPT_8445885_2R
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;241;NÃO;3R;43607_HPT_8445885_3R
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;241;NÃO;4R;43607_HPT_8445885_4R
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;241;NÃO;4L;43607_HPT_8445885_4L
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;241;NÃO;3L;43607_HPT_8445885_3L
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;240;NÃO;2L;43607_HPT_8445885_2L
HPT 844588-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;21447;NOVA;239;NÃO;1L;43607_HPT_8445885_1L
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;1R;43607_HPT_8445559_1R
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;2R;43607_HPT_8445559_2R
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;3R;43607_HPT_8445559_3R
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;4R;43607_HPT_8445559_4R
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;4L;43607_HPT_8445559_4L
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;3L;43607_HPT_8445559_3L
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;2L;43607_HPT_8445559_2L
HPT 844555-9;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43607;22687;NOVA;241;NÃO;1L;43607_HPT_8445559_1L
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;241;NÃO;1R;43594_HPT_8445656_1R
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;241;NÃO;2R;43594_HPT_8445656_2R
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;242;NÃO;3R;43594_HPT_8445656_3R
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;242;NÃO;4R;43594_HPT_8445656_4R
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;242;NÃO;4L;43594_HPT_8445656_4L
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;242;NÃO;3L;43594_HPT_8445656_3L
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;241;NÃO;2L;43594_HPT_8445656_2L
HPT 844565-6;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;32815;NOVA;241;NÃO;1L;43594_HPT_8445656_1L
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;1R;43594_HPT_8446555_1R
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;2R;43594_HPT_8446555_2R
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;3R;43594_HPT_8446555_3R
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;4R;43594_HPT_8446555_4R
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;4L;43594_HPT_8446555_4L
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;3L;43594_HPT_8446555_3L
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;2L;43594_HPT_8446555_2L
HPT 844655-5;43480;Motion Control;K36;ADAPTER PLUS;FUNDIDA;;43594;25249;NOVA;241;NÃO;1L;43594_HPT_8446555_1L
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;1R;43609_HFT_0552992_1R
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;2R;43609_HFT_0552992_2R
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;3R;43609_HFT_0552992_3R
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;4R;43609_HFT_0552992_4R
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;4L;43609_HFT_0552992_4L
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;3L;43609_HFT_0552992_3L
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;2L;43609_HFT_0552992_2L
HFT 055299-2;40534;Ride Control ;K36;NÃO;FORJADA;;43609;800964;NOVA;;NÃO;1L;43609_HFT_0552992_1L
HFT 055303-4;40534;Ride Control;K36;NÃO;FUNDIDA;;43594;746505;NOVA;;NÃO;1R;43594_HFT_0553034_1R
HFT 055303-4;40534;Ride Control;K36;NÃO;FUNDIDA;;43594;746505;NOVA;;NÃO;2R;43594_HFT_0553034_2R
HFT 055303-4;40534;Ride Control;K36;NÃO;FUNDIDA;;43594;746505;NOVA;;NÃO;3R;43594_HFT_0553034_3R
HFT 055303-4;40534;Ride Control;K36;NÃO;FORJADA;;43594;746505;NOVA;;NÃO;4R;43594_HFT_0553034_4R
HFT 055303-4;40534;Ride Control;K36;NÃO;FORJADA;;43594;746505;NOVA;;NÃO;4L;43594_HFT_0553034_4L
HFT 055303-4;40534;Ride Control;K36;NÃO;FUNDIDA;;43594;746505;NOVA;;NÃO;3L;43594_HFT_0553034_3L
HFT 055303-4;40534;Ride Control;K36;NÃO;FUNDIDA;;43594;746505;NOVA;;NÃO;2L;43594_HFT_0553034_2L
HFT 055303-4;40534;Ride Control;K36;NÃO;FUNDIDA;;43594;746505;NOVA;;NÃO;1L;43594_HFT_0553034_1L
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;1R;43607_HFT_0554448_1R
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;2R;43607_HFT_0554448_2R
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;3R;43607_HFT_0554448_3R
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;4R;43607_HFT_0554448_4R
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;4L;43607_HFT_0554448_4L
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;3L;43607_HFT_0554448_3L
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;2L;43607_HFT_0554448_2L
HFT 055444-8;40577;Ride Control ;K36;NÃO;FORJADA;;43607;767248;NOVA;;NÃO;1L;43607_HFT_0554448_1L
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;1R;43609_HFT_0558851_1R
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;2R;43609_HFT_0558851_2R
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;3R;43609_HFT_0558851_3R
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;4R;43609_HFT_0558851_4R
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;4L;43609_HFT_0558851_4L
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;3L;43609_HFT_0558851_3L
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;2L;43609_HFT_0558851_2L
HFT 055885-1;40687;Ride Control ;K36;NÃO;FORJADA (CHINA);;43609;796844;NOVA;;NÃO;1L;43609_HFT_0558851_1L
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;1R;43643_HFT_8412626_1R
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;2R;43643_HFT_8412626_2R
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;3R;43643_HFT_8412626_3R
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;4R;43643_HFT_8412626_4R
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;4L;43643_HFT_8412626_4L
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;3L;43643_HFT_8412626_3L
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;2L;43643_HFT_8412626_2L
HFT 841262-6;41674;Ride Master;K36;NÃO;FORJADA (MWL);;43643;543529;NOVA;;NÃO;1L;43643_HFT_8412626_1L
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;1R;_HFT_0990370_1R
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;2R;_HFT_0990370_2R
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;3R;_HFT_0990370_3R
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;4R;_HFT_0990370_4R
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;4L;_HFT_0990370_4L
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;3L;_HFT_0990370_3L
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;2L;_HFT_0990370_2L
HFT 099037-0;42320;Ride Control;K36;DESCONSIDERAR;FUNDIDA;;;DESCONSIDERAR;NOVA;;NÃO;1L;_HFT_0990370_1L
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;389398;NOVA;;NÃO;1R;43643_HPT_0306584_1R
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;389398;NOVA;;NÃO;2R;43643_HPT_0306584_2R
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;DESCONSIDERAR;NOVA;;SIM;3R;43643_HPT_0306584_3R
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;389398;NOVA;;NÃO;4R;43643_HPT_0306584_4R
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;389398;NOVA;;NÃO;4L;43643_HPT_0306584_4L
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;DESCONSIDERAR;NOVA;;SIM;3L;43643_HPT_0306584_3L
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;389398;NOVA;;NÃO;2L;43643_HPT_0306584_2L
HPT 030658-4;42031;Ride Control;K36;NÃO;FUNDIDA;;43643;389398;NOVA;;NÃO;1L;43643_HPT_0306584_1L
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;302857;NOVA;;NÃO;1R;43644_HPT_0301337_1R
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;302857;NOVA;;NÃO;2R;43644_HPT_0301337_2R
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;DESCONSIDERAR;NOVA;;SIM;3R;43644_HPT_0301337_3R
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;302857;NOVA;;NÃO;4R;43644_HPT_0301337_4R
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;302857;NOVA;;NÃO;4L;43644_HPT_0301337_4L
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;DESCONSIDERAR;NOVA;;SIM;3L;43644_HPT_0301337_3L
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;302857;NOVA;;NÃO;2L;43644_HPT_0301337_2L
HPT 030133-7;42496;Ride Control;K36;NÃO;FUNDIDA;;43644;302857;NOVA;;NÃO;1L;43644_HPT_0301337_1L
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;1R;43608_HFT_0550302_1R
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;2R;43608_HFT_0550302_2R
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;3R;43608_HFT_0550302_3R
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;4R;43608_HFT_0550302_4R
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;4L;43608_HFT_0550302_4L
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;3L;43608_HFT_0550302_3L
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;2L;43608_HFT_0550302_2L
HFT 055030-2;42441;Ride Control;K36;NÃO;FUNDIDA;;43608;315655;NOVA;;NÃO;1L;43608_HFT_0550302_1L
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;1R;43595_HFT_0556491_1R
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;2R;43595_HFT_0556491_2R
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;3R;43595_HFT_0556491_3R
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;4R;43595_HFT_0556491_4R
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;4L;43595_HFT_0556491_4L
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;3L;43595_HFT_0556491_3L
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;2L;43595_HFT_0556491_2L
HFT 055649-1;42730;Ride Control;K36;NÃO;FUNDIDA;;43595;249244;NOVA;;NÃO;1L;43595_HFT_0556491_1L
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;1R;43591_HPT_0308340_1R
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;2R;43591_HPT_0308340_2R
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;3R;43591_HPT_0308340_3R
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;4R;43591_HPT_0308340_4R
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;4L;43591_HPT_0308340_4L
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;3L;43591_HPT_0308340_3L
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;2L;43591_HPT_0308340_2L
HPT 030834-0;42740;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43591;227115;NOVA;;NÃO;1L;43591_HPT_0308340_1L
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;1R;43606_HPT_0302821_1R
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;2R;43606_HPT_0302821_2R
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;3R;43606_HPT_0302821_3R
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;4R;43606_HPT_0302821_4R
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;4L;43606_HPT_0302821_4L
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;3L;43606_HPT_0302821_3L
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;2L;43606_HPT_0302821_2L
HPT 030282-1;43031;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;162814;NOVA;;NÃO;1L;43606_HPT_0302821_1L
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;1R;43609_HFT_0558354_1R
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;2R;43609_HFT_0558354_2R
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;3R;43609_HFT_0558354_3R
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;4R;43609_HFT_0558354_4R
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;4L;43609_HFT_0558354_4L
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;3L;43609_HFT_0558354_3L
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;2L;43609_HFT_0558354_2L
HFT 055835-4;43111;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43609;146233;NOVA;;NÃO;1L;43609_HFT_0558354_1L
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;1R;_HFT_0550213_1R
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;2R;_HFT_0550213_2R
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;3R;_HFT_0550213_3R
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;4R;_HFT_0550213_4R
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;4L;_HFT_0550213_4L
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;3L;_HFT_0550213_3L
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;2L;_HFT_0550213_2L
HFT 055021-3;43119;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;1L;_HFT_0550213_1L
HPT 030129-9;43124;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1R;_HPT_0301299_1R
HPT 030129-9;43124;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2R;_HPT_0301299_2R
HPT 030129-9;43124;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;3R;_HPT_0301299_3R
HPT 030129-9;43124;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;4R;_HPT_0301299_4R
HPT 030129-9;43124;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;4L;_HPT_0301299_4L
HPT 030129-9;43124;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;;3L;_HPT_0301299_3L
HPT 030129-9;43124;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2L;_HPT_0301299_2L
HPT 030129-9;43124;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1L;_HPT_0301299_1L
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;1R;_HFT_0985422_1R
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;2R;_HFT_0985422_2R
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;3R;_HFT_0985422_3R
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;4R;_HFT_0985422_4R
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;4L;_HFT_0985422_4L
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;3L;_HFT_0985422_3L
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;2L;_HFT_0985422_2L
HFT 098542-2;43150;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;USINADA;;;1L;_HFT_0985422_1L
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;1R;43608_HPT_0302431_1R
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;2R;43608_HPT_0302431_2R
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;3R;43608_HPT_0302431_3R
